('20021', 2),11.970840398063704
('12201', 0),5.0
('20021', 0),16.354559875559282
('11211', 0),-34.33456221514822
('22012', 1),4.017788715071452
('02201', 0),16.181933569995632
('01201', 1),3.2783846010824784
('01101', 2),2.1017617139433744
('01102', 1),9.697052378951915
('21201', 1),4.4542412459881975
('02111', 2),-1.7885811785362502
('02111', 0),-24.40558932204396
('01200', 2),4.3231536045336725
('01100', 2),6.360309599172954
('00000', 2),4.126297878130081
('00002', 1),4.10562534966206
('00001', 0),6.322430349244064
('01212', 2),5.126337016159907
('12101', 2),2.281645981931941
('20211', 2),-20.962091294141857
('20211', 0),16.3920124466086
('11221', 2),-26.00240732859983
('11221', 1),-31.209731203392245
('21110', 2),2.5248617264091466
('00111', 1),5.659704754419449
('00111', 0),-31.65515579392001
('12120', 1),1.0
('02121', 2),10.428833399113177
('02001', 1),4.364593362716343
('21022', 2),1.0
('21021', 1),0.19999999999999996
('02022', 2),5.8437929774473
('21000', 2),4.765823749448411
('12121', 0),9.387271916938813
('01221', 0),10.041265901587707
('20210', 0),5.0
('21211', 1),3.5390408111380958
('21011', 1),1.7712091930870701
('01121', 0),13.364843348486835
('01121', 1),5.133526731304123
('22112', 0),13.616583288248101
('21211', 0),5.0
('11212', 0),14.603747182468965
('22011', 1),5.216509105142651
('11122', 1),4.74696520323938
('11122', 0),14.37960107496141
('02100', 2),1.0
('20111', 0),-23.397240920269194
('20111', 2),3.809032139142531
